popularity,budget,revenue,runtime,release_date,vote_count,vote_average
0.699455,6200000,63541777,98,1983-08-05,164,6.3
0.6757529999999989,27000000,21500000,193,1983-10-21,120,7.2
0.592218999999999,3000000,21000000,26,1983-10-19,89,7.4
0.554917,10000000,25697647,91,1983-03-25,134,6.8
0.5436880000000001,6500000,33759266,98,1983-06-24,25,4.9
0.478476,12000000,30400000,132,1983-11-18,28,6.2
0.465858,22000000,42313354,109,1983-02-05,50,5.8
0.449475,10000000,20766616,103,1983-10-21,128,6.5
0.343668,4000000,92921203,95,1983-04-14,149,6.1
0.323585,10000000,29450919,101,1983-06-24,63,6.0
0.31140100000000004,10000000,2494480,94,1983-10-21,60,6.3
0.307082,22000000,64892670,93,1983-07-11,46,4.8
0.290596,5000000,12232628,107,1983-04-14,27,5.2
0.27786500000000003,5000000,34725000,113,1983-06-03,43,6.0
0.252008,5952000,2120439,87,1983-02-04,180,6.8
0.196581,1200000,760883,81,1983-03-25,20,6.1
0.254523,15000000,10219460,106,1983-09-30,28,6.2
0.14819200000000002,6000000,3661757,96,1983-12-16,16,5.3
0.194675,19000000,5656087,95,1983-04-29,16,6.3
0.089401,425000,10604986,91,1983-01-21,11,5.5
0.015727,15000000,16500000,90,1983-05-20,17,5.1
4.76535899999999,33000000,327311859,127,1995-09-22,3535,7.9
4.282462000000001,30000000,361958736,81,1995-10-30,3141,7.5
3.440238,6000000,23341568,106,1995-07-19,1942,8.0
2.5333229999999998,72000000,210000000,177,1995-05-24,2205,7.5
2.440099,58000000,352194034,130,1995-11-16,741,6.4
2.245837,65000000,262797249,104,1995-12-15,1105,6.6
2.230236,90000000,366101666,128,1995-05-19,1358,6.7
2.216699,35000000,113000000,108,1995-07-07,225,5.2
2.206907,29500000,168840000,129,1995-12-29,1439,7.2
2.191608,52000000,355237933,140,1995-06-30,1002,7.1
1.964673,19000000,141407024,118,1995-04-07,1134,6.4
1.9132740000000001,55000000,346079773,81,1995-06-14,795,6.6
1.8475830000000002,60000000,187436818,171,1995-12-15,1104,7.5
1.706784,2500000,5535405,105,1995-01-27,554,7.6
1.6490770000000001,90000000,113493481,96,1995-06-30,339,5.2
1.59374,100000000,336529144,121,1995-05-31,868,5.2
1.5526659999999999,52000000,116112375,178,1995-11-22,699,7.6
1.3571309999999999,30000000,254134910,89,1995-07-18,387,5.9
1.27600499999999,50000000,287928194,100,1995-05-26,561,5.9
1.23489,4000000,4300000,98,1995-12-25,293,6.4
1.232098,175000000,264218220,135,1995-07-28,557,5.8
1.173211,30000000,212385533,90,1995-11-10,583,6.0
1.173191,24000000,182016617,135,1995-05-28,189,6.9
1.162695,3600000,49800000,112,1995-10-27,184,6.9
1.1366100000000001,22000000,1106279658,114,1995-07-28,201,5.6
1.085209,26000000,19075720,97,1995-05-26,182,5.3
1.077787,7000000,25405445,104,1995-08-25,536,6.7
1.068338,17000000,182057016,103,1995-04-21,169,6.2
1.016022,20000000,21284514,106,1995-05-20,76,6.4
0.986266,60000000,104324083,100,1995-07-13,95,5.6
0.981049,98000000,18517322,119,1995-12-22,54,6.1
0.958991,18000000,122195920,101,1995-08-18,229,5.4
0.947883,16500000,135000000,136,1995-12-13,185,7.1
0.938457,10000000,26488734,89,1995-02-10,237,6.2
0.9320729999999999,15000000,66000000,92,1995-06-30,78,5.3
0.9017799999999999,30250000,115101622,105,1995-10-20,139,6.1
0.888985,50000000,30303072,132,1995-10-06,204,5.8
0.8759950000000001,32000000,18552460,107,1995-02-09,221,6.2
0.8075899999999989,25000000,6600000,98,1995-03-31,64,5.5
0.805549,3500000,28215918,91,1995-04-26,294,7.0
0.804711,11000000,39363635,122,1995-12-29,144,7.1
0.7886989999999989,53000000,157387195,116,1995-05-12,295,6.8
0.77385,45000000,20350754,128,1995-09-22,101,5.3
0.773291,15000000,6700000,95,1995-09-13,61,6.5
0.760076,20000000,50012507,103,1995-08-11,86,6.5
0.726743,30000000,24048000,106,1995-08-04,79,5.4
0.705828,8,16,98,1995-09-01,54,5.5
0.673425,60000000,35431113,103,1995-11-21,113,5.2
0.640868999999999,28000000,31596911,139,1995-04-13,72,6.2
0.623009,20000000,7563728,107,1995-09-14,238,6.4
0.6043310000000001,44000000,13681765,192,1995-12-22,30,6.3
0.602056,55000000,127600435,134,1995-07-07,172,5.8
0.592518999999999,21000000,23450000,115,1995-02-03,25,5.8
0.578548,5000000,15116634,88,1995-09-29,80,5.1
0.5771430000000001,50000000,11534477,91,1995-11-03,26,4.1
0.552091,6000000,2,94,1995-10-20,201,6.8
0.5516310000000001,62000000,107879496,106,1995-11-17,104,6.6
0.538475,11000000,178104,91,1995-06-08,16,5.2
0.5264850000000001,42000000,7959291,145,1995-10-13,150,6.5
0.525474,500000,1148752,89,1995-01-20,23,6.9
0.508901,8169363,8175346,90,1995-11-22,91,6.0
0.489975,7000000,8349430,112,1995-06-09,41,6.8
0.460215,20000000,5781885,108,1995-09-08,63,5.9
0.446622,1500000,7412216,91,1995-07-28,141,6.7
0.44371800000000006,17000000,7603766,106,1995-03-17,12,6.5
0.407454,50000000,9851610,95,1995-10-13,22,5.4
0.37809299999999996,14000000,19800000,100,1995-10-27,45,4.5
0.376857,35000000,64350171,106,1995-12-22,85,5.4
0.36020399999999997,8000000,529766,116,1995-12-01,26,6.3
0.327558,50000000,152000000,109,1995-06-09,100,4.8
0.307976,50000000,10382407,135,1995-10-13,61,5.3
0.29878299999999997,27000000,16140822,102,1995-09-15,43,6.1
0.275609,12000000,27400000,100,1995-10-20,41,6.3
0.200906,16000000,81452156,127,1995-12-22,18,6.1
0.194078,35000000,15000000,135,1995-09-20,17,6.4
0.189446,10000000,23574130,116,1995-10-06,16,6.6
0.18332,28000000,3983912,74,1995-04-11,11,4.8
0.183034,6400000,6,86,1995-10-20,15,4.5
0.141747,25000000,13071518,128,1995-09-15,26,6.7
0.105894,6,11,98,1995-05-24,13,5.1
0.018196,6000000,5093707,86,1995-04-28,10,4.7
4.586426,1200000,14661007,99,1992-06-25,2018,7.9
3.966538,28000000,504050219,90,1992-11-25,2121,7.3
3.822939,18000000,358991681,120,1992-11-19,1426,6.2
2.248239,80000000,280000000,126,1992-06-19,922,6.5
1.9191479999999999,50000000,159773545,114,1992-05-22,850,6.0
1.574949,35000000,321731527,118,1992-05-15,468,6.1
1.4326530000000002,40000000,215862692,128,1992-11-13,545,6.8
1.283709,35000000,156563139,103,1992-10-09,204,5.9
1.199355,40000000,243240178,138,1992-12-11,502,6.9
1.16983,20000000,121697323,94,1992-02-14,421,6.5
1.0705770000000001,49000000,352927224,127,1992-03-20,444,6.4
0.9805659999999999,12500000,10725228,100,1992-09-15,148,7.2
0.9640040000000001,40000000,58662452,89,1992-07-16,131,4.8
0.851712,1000000,2019469,96,1992-09-16,63,6.3
0.841579999999999,14000000,159157447,131,1992-08-07,602,7.5
0.834109,31000000,231605150,100,1992-05-28,320,6.2
0.782091,47000000,7191399,154,1992-10-09,81,6.1
0.776089,8000000,17092453,100,1992-08-28,50,5.0
0.775666,31000000,134095253,157,1992-12-23,435,7.1
0.767389,15000000,44065653,84,1992-11-05,138,5.4
0.766646,3000000,242623,104,1992-08-13,166,7.4
0.751681,8000000,6739141,95,1992-09-30,78,5.4
0.740663,25000000,411006740,129,1992-11-25,338,6.1
0.685325,45000000,178051587,117,1992-06-04,219,6.0
0.682353,10000000,50752337,101,1992-10-01,101,6.5
0.67938,10000000,4160851,125,1992-05-01,140,6.8
0.675696,8000000,21706101,124,1992-04-03,75,6.4
0.651726,5000000,12534961,93,1992-09-11,64,5.1
0.648937,34000000,48169908,202,1992-11-18,201,7.0
0.5669390000000001,40000000,75505856,112,1992-09-25,422,6.8
0.5486479999999989,220000,2040920,81,1992-09-04,116,6.5
0.539261,11700000,88036683,110,1992-01-10,79,6.4
0.5297270000000001,5000000,1862805,139,1992-09-02,52,6.9
0.499566,27000000,14683921,132,1992-04-15,17,6.4
0.467233,40000000,107458785,128,1992-07-01,185,6.6
0.440854,11000000,64088552,120,1992-03-13,182,7.0
0.42095699999999997,3705538,62548947,112,1992-09-02,67,6.7
0.41003900000000004,40000000,70100000,117,1992-06-30,69,5.5
0.382463,10000000,32101000,108,1992-03-05,82,5.2
0.397495,6000000,25792310,99,1992-10-16,111,6.0
0.36799699999999996,23000000,57138719,117,1992-06-26,25,5.6
0.43707299999999893,24000000,22518097,100,1992-09-18,29,5.8
0.35437399999999997,40000000,14358033,99,1992-02-28,58,5.3
0.346362,10000000,14356479,95,1992-07-24,18,6.2
0.30997600000000003,60000000,137783840,140,1992-05-22,153,6.2
0.303912,35000000,4651977,114,1992-02-21,26,6.3
0.296309,5000000,20146880,96,1992-01-17,55,7.1
0.294331,10000000,8359717,89,1992-01-15,40,6.3
0.278857,16000000,48017402,107,1992-08-14,60,6.0
0.220131,20000000,11390479,124,1992-11-06,34,5.6
0.089502,17000000,4836637,98,1992-08-14,11,6.3
0.47175,12000000,37170057,91,1992-08-07,16,5.5
0.063684,3000000,33946224,94,1992-08-20,33,6.3
4.5783,18000000,389925971,115,1981-06-12,2506,7.5
1.94717,2800000,26279000,87,1981-08-21,10,6.1
1.771093,28000000,195312802,127,1981-06-23,268,6.0
1.278646,12000000,29800000,82,1981-07-10,498,6.9
1.248748,2000000,24600832,95,1981-12-23,501,7.1
1.114068,11000000,31672907,92,1981-06-12,91,6.3
1.055415,10000000,31973249,97,1981-08-21,284,7.0
1.021218,350000,29400000,85,1981-10-15,426,7.2
1.003963,6000000,50000000,99,1981-05-22,336,6.5
0.6599,5500000,58972904,123,1981-05-15,93,6.6
0.6157600000000001,1250000,21722776,87,1981-05-01,134,6.2
0.5649390000000001,2500000,25533818,92,1981-10-30,162,6.4
0.5145489999999989,7000000,95461682,97,1981-07-17,45,6.4
0.510003,1750000,100000,101,1981-06-26,12,5.8
0.473893,4000000,125728258,94,1981-11-13,75,6.0
0.46988500000000005,32000000,40382659,195,1981-12-25,25,6.5
0.43955500000000003,18000000,72179579,95,1981-06-19,64,6.3
0.42637600000000003,12000000,40716963,116,1981-12-18,16,6.8
0.41618,5000000,42365581,116,1981-07-13,112,6.1
0.390801,4100000,14225876,103,1981-01-14,93,6.2
0.43541199999999997,10000000,85300000,106,1981-06-25,108,6.5
0.336233,16000000,17374595,112,1981-05-22,62,5.7
0.312053,3000000,216166,94,1981-05-29,18,5.9
0.308408,18000000,12000000,108,1981-07-24,90,7.4
0.29368,18000000,6000000,108,1981-06-26,21,6.7
0.265411,1000000,17985893,91,1981-04-03,58,6.3
0.251658,5000000,19905359,99,1981-03-17,42,6.6
0.237765,14000000,35856053,126,1981-12-20,35,6.3
0.20326,15000000,41092328,118,1981-03-15,96,6.7
0.049718,8500000,29916207,94,1981-12-18,14,4.4
4.480733,75000000,816969268,145,1996-06-25,2000,6.6
3.293387,80000000,457696359,110,1996-05-21,1754,6.5
2.94792,4000000,16491080,93,1996-02-23,1163,7.6
2.7757560000000003,7000000,60611975,98,1996-04-05,1093,7.6
2.055908,75000000,335062621,136,1996-06-06,930,6.8
2.036325,70000000,101371017,106,1996-12-12,806,5.9
1.9201560000000002,14500000,147298761,120,1996-10-31,754,6.6
1.894423,100000000,100138851,91,1996-06-21,605,6.6
1.6172440000000001,80000000,230000000,88,1996-11-15,677,6.3
1.585785,100000000,242295562,115,1996-06-21,306,5.5
1.419885,54000000,320689294,103,1996-11-17,367,5.5
1.392981,32000000,152036382,123,1996-07-05,164,6.0
1.353504,19000000,25836616,108,1996-01-19,863,6.9
1.325627,40000000,152266007,149,1996-07-24,263,7.0
1.323991,46000000,150000000,111,1996-11-21,426,6.8
1.303236,12000000,41205099,92,1996-02-16,435,6.4
1.294658,60000000,129832389,89,1996-11-15,306,5.5
1.286189,14000000,173046663,111,1996-12-19,779,6.9
1.255866,65000000,89456761,120,1996-10-11,164,6.4
1.117552,50000000,273552592,139,1996-12-06,561,6.5
1.108452,36000000,33459416,98,1996-08-02,451,6.8
1.108366,57000000,115267375,103,1996-05-31,273,6.1
1.10451,54000000,128769345,95,1996-06-26,334,5.4
1.056168,80000000,159212469,115,1996-12-06,189,5.6
1.049888,30000000,57400547,95,1996-04-19,63,5.1
1.04502,50000000,60209334,107,1996-08-02,153,5.3
1.0443040000000001,27000000,231976425,162,1996-11-14,287,6.9
1.000489,55000000,121969216,133,1996-03-15,128,5.5
0.9754729999999999,92000000,494471524,113,1996-05-09,546,5.9
0.962736,80000000,309492681,117,1996-11-08,235,6.2
0.938162,47000000,102825796,96,1996-06-14,283,5.4
0.928256,44000000,165615285,147,1996-10-18,371,7.2
0.923851,30000000,29359216,110,1996-07-18,184,6.5
0.902697,50000000,150270147,108,1996-02-09,244,5.5
0.8913719999999989,50000000,42277365,97,1996-08-09,189,5.4
0.870461,36000000,20300385,129,1996-10-13,122,6.5
0.862046999999999,25000000,14048372,115,1996-05-31,82,5.7
0.833267,4500000,7011317,108,1996-09-13,100,6.5
0.802896,200000,4505922,94,1996-10-18,129,6.9
0.794822,50000000,113309743,115,1996-06-28,108,4.4
0.79243,55000000,18626419,116,1996-08-15,103,5.6
0.779012,45000000,58620973,113,1996-08-09,171,5.8
0.759509,30000000,102616183,129,1996-04-03,317,7.3
0.745574,46000000,100860818,117,1996-07-04,134,6.1
0.693264,9000000,41590886,118,1996-11-06,37,7.0
0.690292,15000000,24769466,101,1996-05-03,184,6.2
0.670801,4000000,16675000,86,1996-03-08,52,4.8
0.642274,27000000,25023434,113,1996-07-04,126,6.4
0.6359640000000001,40000000,48093211,124,1996-12-13,33,5.5
0.618796,25000000,22611954,84,1996-09-06,78,5.2
0.578849,15000000,5,87,1996-08-16,27,4.9
0.576743999999999,55000000,141047179,134,1996-12-14,59,5.9
0.566517,7000000,14702438,92,1996-03-22,28,6.2
0.548582,2962051,3011195,108,1996-08-09,53,6.7
0.5375770000000001,67000000,47267001,101,1996-09-20,131,6.0
0.537381,25000000,51702483,100,1996-09-13,52,5.1
0.5291520000000001,25000000,17193231,98,1996-07-19,20,5.3
0.519242,3500000,9482579,96,1996-08-26,42,5.7
0.49153900000000006,13000000,17917287,84,1996-08-29,69,5.7
0.481121,7000000,560069,91,1996-02-21,128,6.7
0.478051,38000000,28921264,79,1996-04-12,222,6.1
0.47748900000000005,6000000,22231658,121,1996-08-02,77,6.5
0.471398,45000000,53854588,135,1996-08-16,64,5.6
0.468045,26000000,116400000,103,1996-09-20,80,6.4
0.45993900000000004,3000000,4109095,117,1996-09-11,20,6.1
0.455716,1000000,24475416,135,1996-08-30,87,6.9
0.45339799999999997,4500000,13417292,142,1996-05-24,45,6.7
0.442104,47000000,12379402,104,1996-02-23,26,5.4
0.43529300000000004,50000000,75000000,109,1996-10-11,104,6.3
0.401898,7000000,405000,123,1996-02-06,20,6.7
0.39713899999999996,5000000,13269963,135,1996-06-21,27,6.6
0.340804,25530000,20080020,95,1996-05-17,47,5.5
0.366286,50000000,22540359,113,1996-10-11,26,6.0
0.36509,38000000,10300000,129,1996-02-02,41,6.2
0.347219,45000000,17300889,100,1996-06-06,69,4.9
0.331074,38000000,17380126,118,1996-09-27,31,5.3
0.317794,28000000,16900000,132,1996-10-25,47,6.1
0.392776,3000000,222559,96,1996-02-28,69,6.6
0.27362800000000004,5000000,42000000,89,1996-05-14,35,5.6
0.24396199999999998,3000000,2503829,102,1996-05-09,18,6.6
0.240968,40000000,49627779,96,1996-08-23,68,4.6
0.221598,15000000,76382,93,1996-06-26,11,4.6
0.21156599999999998,3000000,153155,104,1996-12-13,10,7.0
0.111375,13000000,4619014,78,1996-07-26,43,4.8
0.099873,7000000,1100000,80,1996-11-01,12,6.0
0.09401699999999999,25000000,10070000,105,1996-04-19,10,5.2
4.271452,103000000,457640427,155,2000-05-01,3531,7.7
3.095625,9000000,39723096,113,2000-10-11,2144,7.9
2.977558,123000000,345141403,104,2000-11-17,733,6.1
2.197205,90000000,429632142,143,2000-12-22,1854,7.3
2.153361,10000000,83557872,103,2000-09-01,1943,7.5
1.956406,125000000,546388105,123,2000-05-23,1269,5.8
1.889388,48000000,90383208,93,2000-10-19,302,5.3
1.8152439999999999,19000000,278019771,88,2000-07-07,681,5.9
1.7684630000000001,100000000,169327687,78,2000-12-09,832,6.9
1.767681,70000000,374111707,127,2000-12-14,576,6.0
1.60246,127500000,354248063,82,2000-05-19,320,6.1
1.5626520000000002,92000000,264105545,98,2000-11-02,709,5.5
1.525559,45000000,224834564,84,2000-06-21,663,6.3
1.513108,110000000,215294342,165,2000-06-28,651,6.7
1.303223,23000000,53302314,98,2000-03-16,693,6.2
1.2405190000000001,45000000,113916474,100,2000-07-30,328,6.0
1.235745,25000000,91036760,115,2000-03-20,193,5.8
1.22950499999999,62000000,127666415,116,2000-04-20,205,6.1
1.211626,5000000,110000000,110,2000-05-18,359,7.1
1.209516,90000000,237202299,118,2000-06-09,994,6.0
1.208034,52000000,256271286,131,2000-03-13,406,6.9
1.207663,55000000,330444045,108,2000-10-05,957,6.5
1.161107,26000000,71000000,106,2000-08-30,662,7.2
1.1445940000000001,23000000,53187659,109,2000-02-18,1245,6.6
1.104427,26000000,28780255,118,2000-02-18,102,6.5
1.085408,95000000,76432727,89,2000-03-31,462,6.8
1.0736379999999999,45000000,212000000,111,2000-12-14,563,6.1
1.0602120000000002,31000000,68106245,118,2000-04-28,215,6.8
1.0506870000000001,4500000,7390108,102,2000-10-27,1316,7.7
1.042311,40000000,55707411,122,2000-10-12,230,6.8
1.0066540000000002,95000000,190213455,112,2000-08-04,309,5.3
1.001503,30000000,173959438,98,2000-05-31,279,5.7
0.9817670000000001,7000000,34266564,102,2000-04-13,1069,7.1
0.97741,12800000,40031879,140,2000-05-17,190,7.4
0.976664,16000000,119754278,93,2000-05-19,299,5.7
0.972719,30000000,136706683,113,2000-09-29,535,7.3
0.9689409999999999,10000000,12008642,111,2000-12-22,128,6.2
0.923632,80000000,39459427,126,2000-11-02,146,6.2
0.9182620000000001,48000000,207515725,148,2000-12-27,286,6.6
0.91232,13000000,73180723,83,2000-12-15,287,5.1
0.911808,60000000,124745083,125,2000-12-12,301,6.4
0.886238,82000000,96085477,123,2000-11-17,318,5.5
0.848261,15000000,35007180,106,2000-03-31,88,5.9
0.7835300000000001,51000000,149270999,116,2000-06-22,521,5.9
0.770457,55000000,56932305,110,2000-05-26,411,6.1
0.768576,75000000,248118121,106,2000-11-13,948,6.7
0.743732,65000000,128884132,130,2000-07-31,211,6.2
0.74231,41300000,106371651,98,2000-02-18,313,6.0
0.7365619999999989,60000000,47383689,122,2000-09-15,454,7.3
0.736173,28000000,90449929,98,2000-08-25,409,5.7
0.733654,25000000,152500343,121,2000-12-14,527,6.6
0.697768,30000000,47126295,113,2000-03-17,379,7.0
0.697146,80000000,33463969,106,2000-11-10,132,5.3
0.689638,90000000,60874615,114,2000-03-10,181,5.6
0.687905,33000000,104155843,107,2000-08-17,216,5.7
0.664636,46000000,107196498,99,2000-06-15,182,5.3
0.66065,63600000,19412993,102,2000-10-06,77,5.3
0.632783,83000000,59468275,90,2000-04-28,55,4.4
0.627609,80000000,34566746,145,2000-12-24,94,6.6
0.626782,40000000,144056873,119,2000-02-11,683,6.2
0.58332,120000000,325756637,130,2000-03-15,315,5.9
0.54656,75000000,36754634,94,2000-06-16,184,6.1
0.542611,40000000,161834276,116,2000-02-03,390,5.6
0.5307390000000001,75000000,215663859,124,2000-12-08,151,6.0
0.525341,42000000,32168970,124,2000-02-25,86,5.2
0.495241,30000000,45554533,77,2000-02-11,88,6.5
0.49295,11000000,59827328,98,2000-01-12,70,6.6
0.48108900000000004,28000000,33000337,99,2000-12-22,73,4.7
0.47571,16000000,109130,113,2000-09-25,14,5.1
0.468129,14000000,38574362,97,2000-09-19,48,4.3
0.465293,32000000,48814909,129,2000-09-13,341,7.0
0.464139,100000000,155464351,130,2000-07-21,234,6.1
0.45877799999999996,60000000,71000000,128,2000-04-07,90,5.8
0.44904099999999997,43000000,80049764,136,2000-12-21,161,6.9
0.417675,16000000,20627372,94,2000-06-16,53,5.3
0.410235,85000000,183611771,100,2000-10-07,150,5.0
1.616724,84000000,123307945,106,2000-07-27,168,4.8
0.6237060000000001,30000000,37036004,127,2000-04-14,79,5.7
0.38535,90000000,14828081,91,2000-01-14,42,4.7
0.372923,35000000,36779296,106,2000-11-15,62,5.2
0.33960799999999997,40000000,30199105,117,2000-08-23,67,5.7
0.350814,15000000,9902115,94,2000-03-31,22,5.0
0.349034,65000000,69700000,104,2000-07-07,141,5.9
0.33226700000000003,25000000,15843608,87,2000-09-01,49,4.3
0.32400300000000004,20000000,27728118,124,2000-04-21,54,7.3
0.310295,14000000,5108820,90,2000-04-21,34,5.3
0.309754,13500000,7060876,124,2000-11-22,52,6.4
0.285304,25000000,24362772,108,2000-03-03,17,3.6
0.284476,35000000,15185241,107,2000-12-08,86,3.9
0.279624,24000000,13700000,84,2000-10-13,14,5.4
0.277798,2000000,1568749,112,2000-05-12,18,5.0
0.47101899999999997,25000000,260562,110,2000-09-24,49,6.0
0.196668,24000000,12372410,107,2000-04-07,16,4.4
0.253319,18000000,17200925,115,2000-05-12,49,7.0
0.249219,24000000,36609995,115,2000-04-07,32,5.5
0.22326300000000002,10000000,26330482,93,2000-01-24,61,6.2
0.222291,1000000,1744858,94,2000-02-01,10,5.8
0.207785,16000000,15427192,96,2000-03-03,21,4.5
0.20355399999999998,10000000,1631839,101,2000-02-04,10,5.1
0.182246,75000000,157299717,104,2000-07-13,2766,6.6
0.12392,22000000,13555988,95,2000-10-27,42,6.4
0.11921400000000001,8000000,8279017,92,2000-05-15,55,5.9
0.10490799999999999,76000000,35134820,88,2000-06-30,35,4.0
0.09149199999999999,7000000,3728888,90,2000-04-28,37,6.5
0.031018,40000000,36037909,94,2000-02-16,21,5.2
0.015997,15000000,5217498,105,2000-07-19,12,5.2
4.215642,28000000,32768670,117,1982-06-25,2110,7.7
2.900556,10500000,792910554,115,1982-04-03,1830,7.2
2.355353,10000000,13782838,109,1982-06-25,797,7.5
1.9282580000000002,15000000,125212904,93,1982-10-22,838,7.0
1.3366120000000001,17000000,33000000,96,1982-07-09,432,6.6
1.241425,17000000,124000000,99,1982-05-28,482,6.5
1.193916,10700000,122200000,114,1982-06-04,425,6.8
1.176922,20000000,68851475,129,1982-04-02,356,6.5
1.161942,1000000,78868508,96,1982-12-07,171,6.1
0.9460559999999999,12000000,96800000,113,1982-06-03,406,7.0
0.925383,4500000,27092880,90,1982-08-13,157,6.9
0.8848440000000001,15000000,40577001,93,1982-12-17,123,7.3
0.786388,22000000,77737889,191,1982-11-30,412,7.1
0.689094,21000000,177200000,116,1982-12-16,176,6.7
0.555585,7000000,14665733,82,1982-06-17,80,7.3
0.48339499999999996,12000000,30036000,151,1982-12-08,74,7.1
0.475775,13200000,15171476,115,1982-06-11,92,5.3
0.441852,8000000,21028755,120,1982-11-12,90,6.7
0.42174799999999996,50000000,57059003,127,1982-06-18,99,6.2
0.358107,6000000,10278575,115,1982-12-17,31,6.7
0.336314,4000000,36690067,95,1982-08-13,107,5.7
0.31049699999999997,2500000,14400000,96,1982-10-22,90,4.7
0.304359,16000000,53977250,129,1982-12-08,47,7.0
0.647107,18000000,70687344,136,1982-06-13,60,5.1
0.464188,2,16,88,1982-02-20,27,5.6
0.138161999999999,3500000,20659423,104,1982-03-02,19,6.2
4.180540000000001,60000000,264118201,103,1998-06-04,2392,7.6
2.993102,140000000,553799566,151,1998-07-01,1559,6.4
2.770692,90000000,304320254,88,1998-06-18,1066,7.3
2.729745,45000000,131183530,120,1998-08-21,1263,6.3
2.556082,15000000,27739163,117,1998-02-15,1696,7.6
2.170136,70000000,481840909,169,1998-07-24,3396,7.7
2.0457549999999998,33000000,244386864,98,1998-09-18,727,6.8
2.005566,120000000,363398565,95,1998-11-25,1159,6.6
1.855981,70000000,218613188,99,1998-12-15,432,6.7
1.8070400000000002,60000000,171757863,83,1998-10-02,714,6.0
1.46043,55000000,41610884,122,1998-09-12,363,6.6
1.422685,27000000,27200316,100,1998-02-27,466,7.0
1.408985,20000000,67200000,108,1998-03-20,231,6.1
1.379837,23000000,369884651,119,1998-07-15,980,6.5
1.339249,66000000,189198313,121,1998-06-19,244,6.3
1.333006,20000000,23875127,119,1998-10-30,1563,8.0
1.3168549999999999,85000000,71485043,113,1998-10-02,328,6.7
1.303667,90000000,250649836,132,1998-11-20,815,6.5
1.2830059999999999,75000000,140464664,120,1998-05-07,490,5.6
1.282567,80000000,136159423,130,1998-04-03,207,4.9
1.2424979999999999,50000000,44547681,140,1998-07-29,337,6.7
1.22669,90000000,142940100,178,1998-11-12,673,6.8
1.206274,140000000,285444603,127,1998-07-10,438,6.1
1.175952,65000000,40002112,100,1998-11-13,198,4.9
1.170499,130000000,379014294,139,1998-05-19,582,5.1
1.164656,75000000,46683377,104,1998-10-16,185,6.2
1.152417,75000000,13100000,134,1998-02-13,238,5.6
1.095887,70000000,164000000,98,1998-06-12,176,5.6
1.090942,18500000,10680275,118,1998-05-22,714,7.1
1.059234,25000000,289317794,122,1998-12-11,399,6.7
1.057585,95000000,250288523,136,1998-07-16,734,6.1
1.053252,23000000,185991646,90,1998-11-06,292,5.8
1.041331,60000000,128038368,107,1998-06-04,158,6.3
1.011829,60000,3221152,84,1998-07-10,286,6.9
1.001818,55000000,198685114,114,1998-04-10,323,6.4
0.992143,52000000,98126565,170,1998-12-25,413,6.8
0.9688610000000001,40000000,54682547,110,1998-07-10,271,6.1
0.962802,71000000,294456605,85,1998-06-22,353,5.3
0.931643,70000000,118000000,103,1998-12-10,230,6.2
0.9223540000000001,65000000,250821495,119,1998-12-17,498,6.2
0.904602,60000000,102367405,131,1998-03-05,194,6.1
0.8939370000000001,30000000,82150642,124,1998-09-13,173,6.8
0.884735,48000000,77745568,123,1998-06-26,181,6.3
0.8786450000000001,18000000,123306987,95,1998-02-13,375,6.4
0.8239639999999989,26000000,65705772,121,1998-07-31,224,6.8
0.792566,50000000,202292902,115,1998-12-25,483,6.9
0.783938,14000000,72527595,99,1998-09-25,144,5.4
0.760447,12000000,22921898,121,1998-09-11,213,6.6
0.7224119999999989,15000000,17507368,82,1998-07-24,45,5.6
0.718275,90000000,69131860,92,1998-11-25,176,5.1
0.6990069999999989,1350000,3897569,105,1998-03-05,1167,7.3
0.669113,17000000,30331165,81,1998-10-01,96,6.2
0.653163,60000000,186883563,170,1998-05-14,164,7.0
0.640933,25000000,50671850,89,1998-10-16,162,5.4
0.616116,13000000,16757163,93,1998-08-28,71,5.5
0.607687,25000000,55494066,111,1998-01-19,74,6.5
0.577192,70000000,116672912,116,1998-11-05,196,6.0
0.576681999999999,73000000,103891409,98,1998-08-07,152,5.6
0.562005,6000000,58000000,99,1998-04-23,196,6.4
0.539133,60000000,48522832,89,1998-08-13,121,4.6
0.53388,20000000,18253415,114,1998-09-11,24,6.9
0.521096,13000000,27007143,91,1998-04-24,59,6.1
0.49737299999999995,28000000,14051384,123,1998-02-05,72,5.6
0.496059,25000000,21567853,136,1998-05-01,79,6.6
0.492559,70000000,19870567,97,1998-01-16,74,5.4
0.48824300000000004,70000000,56702901,115,1998-03-05,48,6.0
0.47703599999999996,3000000,2807390,139,1998-10-16,75,6.9
0.469693,30000000,19204929,87,1998-02-06,62,6.2
0.433845,15000000,40283321,104,1998-12-25,237,6.1
0.423925,20000000,3970078,121,1998-12-30,20,6.7
0.396129,10000000,25605015,100,1998-06-12,74,6.2
0.388858,17000000,55041738,86,1998-08-05,142,5.7
0.38868,60000000,37141130,105,1998-12-04,112,4.9
0.383321,45000000,11203026,106,1998-01-30,61,5.8
0.375143,18000000,9495408,131,1998-09-10,49,6.6
0.366598,30000000,9898412,100,1998-09-11,83,6.2
0.577579,75000000,14567883,99,1998-10-23,94,5.8
0.349511,5000000,5879254,105,1998-05-22,28,5.4
